4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer
;;;;;;;;80.8;38.95;0.25;0.11
;;;;;;;;80.82;39.44;0.25;0.11
;;;;;;;;80.84;39.96;0.25;0.1
;;;;;;;;80.86;40.46;0.26;0.23
;;;;;;;;80.88;40.99;0.26;0.01
;;;;;;;;80.9;41.51;0.26;-0.12
;;;;;;;;80.92;42.02;0.26;0.11
;;;;;;;;80.94;42.54;0.26;0.01
;;;;;;;;80.96;43.07;0.26;-0.22
;;;;;;;;80.98;43.57;0.25;-0.11
;;;;;;;;81;44.09;0.25;-0.09
;;;;;;;;81.02;44.58;0.25;-0.32
;;;;;;;;81.04;45.09;0.24;-0.33
;;;;;;;;81.06;45.55;0.24;-0.21
;;;;;;;;81.08;46.03;0.23;-0.32
;;;;;;;;81.1;46.48;0.22;-0.31
;;;;;;;;81.12;46.93;0.22;-0.42
;;;;;;;;81.14;47.36;0.21;-0.54
;;;;;;;;81.16;47.75;0.2;-0.42
;;;;;;;;81.18;48.15;0.19;-0.54
;;;;;;;;81.2;48.51;0.18;-0.54
;;;;;;;;81.22;48.86;0.17;-0.53
;;;;;;;;81.24;49.19;0.16;-0.65
;;;;;;;;81.26;49.48;0.14;-0.53
;;;;;;;;81.28;49.76;0.13;-0.64
;;;;;;;;81.3;50.02;0.12;-0.77
;;;;;;;;81.32;50.23;0.1;-0.62
;;;;;;;;81.34;50.43;0.09;0.64
;;;;;;;;81.36;50.6;0.13;-0.77
;;;;;;;;81.38;50.95;0.06;-2.14
;;;;;;;;81.4;50.84;0.04;-0.65
;;;;;;;;81.42;51.13;0.04;-0.61
;;;;;;;;81.44;50.98;0.02;0.61
;;;;;;;;81.46;51.2;0.06;-1.93
;;;;;;;;81.48;51.22;-0.06;-2.11
;;;;;;;;81.5;50.97;-0.02;0.6
;;;;;;;;81.52;51.12;-0.03;-1.91
;;;;;;;;81.54;50.83;-0.1;-0.84
;;;;;;;;81.56;50.72;-0.07;0.51
;;;;;;;;81.58;50.56;-0.08;-0.65
;;;;;;;;81.6;50.39;-0.09;-0.65
;;;;;;;;81.62;50.19;-0.11;-0.64
;;;;;;;;81.64;49.97;-0.12;-0.75
;;;;;;;;81.66;49.71;-0.14;-0.78
;;;;;;;;81.68;49.42;-0.15;-0.43
;;;;;;;;81.7;49.11;-0.15;-0.42
;;;;;;;;81.72;48.8;-0.17;-0.65
;;;;;;;;81.74;48.44;-0.18;-0.54
;;;;;;;;81.76;48.08;-0.19;-0.55
;;;;;;;;81.78;47.69;-0.2;-0.44
;;;;;;;;81.8;47.28;-0.21;-0.32
;;;;;;;;81.82;46.87;-0.21;-0.44
;;;;;;;;81.84;46.42;-0.22;-0.32
;;;;;;;;81.86;45.97;-0.23;-0.32
;;;;;;;;81.88;45.51;-0.24;-0.34
;;;;;;;;81.9;45.03;-0.24;-0.11
;;;;;;;;81.92;44.54;-0.24;-0.09
;;;;;;;;81.94;44.06;-0.24;-0.33
;;;;;;;;81.96;43.57;-0.25;-0.23
;;;;;;;;81.98;43.05;-0.25;2.22E-12
;;;;;;;;82;42.55;-0.25;-2.19E-12
;;;;;;;;82.02;42.03;-0.25;-2.19E-12
;;;;;;;;82.04;41.53;-0.25;-0.01
;;;;;;;;82.06;41.02;-0.25;0.11
;;;;;;;;82.08;40.52;-0.25;0.000318
;;;;;;;;82.1;40.02;-0.25;-0.02
;;;;;;;;82.12;39.5;-0.25;0.32
;;;;;;;;82.14;39.02;-0.24;0.33
;;;;;;;;82.16;38.54;-0.24;0.21
;;;;;;;;82.18;38.07;-0.23;0.32
;;;;;;;;82.2;37.61;-0.22;0.44
;;;;;;;;82.22;37.18;-0.22;0.32
;;;;;;;;82.24;36.74;-0.21;0.32
;;;;;;;;82.26;36.33;-0.2;0.31
;;;;;;;;82.28;35.93;-0.2;0.53
;;;;;;;;82.3;35.53;-0.18;0.77
;;;;;;;;82.32;35.21;-0.17;0.43
;;;;;;;;82.34;34.86;-0.16;0.42
;;;;;;;;82.36;34.55;-0.15;0.65
;;;;;;;;82.38;34.26;-0.14;0.54
;;;;;;;;82.4;34;-0.13;0.54
;;;;;;;;82.42;33.74;-0.12;0.53
;;;;;;;;82.44;33.53;-0.11;0.74
;;;;;;;;82.46;33.31;-0.09;1.11
;;;;;;;;82.48;33.19;-0.06;0.43
;;;;;;;;82.5;33.05;-0.07;0.4
;;;;;;;;82.52;32.91;-0.05;1.1
;;;;;;;;82.54;32.85;-0.03;0.65
;;;;;;;;82.56;32.8;-0.02;0.53
;;;;;;;;82.58;32.77;0;0.76
;;;;;;;;82.6;32.78;0.01;0.66
;;;;;;;;82.62;32.8;0.02;0.42
;;;;;;;;82.64;32.87;0.02;0.62
;;;;;;;;82.66;32.9;0.05;1.21
;;;;;;;;82.68;33.05;0.07;0.55
;;;;;;;;82.7;33.19;0.07;0.3
;;;;;;;;82.72;33.32;0.09;0.87
;;;;;;;;82.74;33.53;0.1;0.65
;;;;;;;;82.76;33.73;0.11;0.54
;;;;;;;;82.78;33.97;0.12;0.54
;;;;;;;;82.8;34.23;0.13;0.54
;;;;;;;;82.82;34.5;0.15;0.54
;;;;;;;;82.84;34.81;0.15;0.42
;;;;;;;;82.86;35.12;0.16;0.54
;;;;;;;;82.88;35.46;0.18;0.43
;;;;;;;;82.9;35.83;0.18;0.32
;;;;;;;;82.92;36.19;0.19;0.44
;;;;;;;;82.94;36.58;0.2;0.33
;;;;;;;;82.96;36.98;0.2;0.21
;;;;;;;;82.98;37.39;0.21;0.21
;;;;;;;;83;37.8;0.21;0.32
;;;;;;;;83.02;38.23;0.22;0.33
;;;;;;;;83.04;38.67;0.22;0.11
;;;;;;;;83.06;39.12;0.22;0.11
;;;;;;;;83.08;39.57;0.23;0.11
;;;;;;;;83.1;40.03;0.23;-0.01
;;;;;;;;83.12;40.48;0.23;0.11
;;;;;;;;83.14;40.94;0.23;0.01
;;;;;;;;83.16;41.41;0.23;-0.22
;;;;;;;;83.18;41.85;0.22;-0.11
;;;;;;;;83.2;42.3;0.22;-0.11
;;;;;;;;83.22;42.75;0.22;-0.11
;;;;;;;;83.24;43.18;0.22;-0.09
;;;;;;;;83.26;43.63;0.22;-0.33
;;;;;;;;83.28;44.04;0.21;-0.21
;;;;;;;;83.3;44.45;0.21;-0.2
;;;;;;;;83.32;44.87;0.2;-0.44
;;;;;;;;83.34;45.25;0.19;-0.32
;;;;;;;;83.36;45.62;0.19;-0.32
;;;;;;;;83.38;45.99;0.18;-0.32
;;;;;;;;83.4;46.33;0.17;-0.3
;;;;;;;;83.42;46.68;0.16;-0.64
;;;;;;;;83.44;46.99;0.15;-0.67
;;;;;;;;83.46;47.26;0.14;-0.31
;;;;;;;;83.48;47.54;0.13;-0.42
;;;;;;;;83.5;47.8;0.12;-0.54
;;;;;;;;83.52;48.02;0.11;-0.41
;;;;;;;;83.54;48.25;0.1;-0.64
;;;;;;;;83.56;48.44;0.09;-0.66
;;;;;;;;83.58;48.6;0.08;-0.41
;;;;;;;;83.6;48.75;0.07;-0.64
;;;;;;;;83.62;48.88;0.05;-0.77
;;;;;;;;83.64;48.96;0.04;-0.54
;;;;;;;;83.66;49.03;0.03;-0.42
;;;;;;;;83.68;49.09;0.02;-0.53
;;;;;;;;83.7;49.12;0.01;-0.64
;;;;;;;;83.72;49.12;0;-0.65
;;;;;;;;83.74;49.11;-0.02;-0.66
;;;;;;;;83.76;49.06;-0.03;-0.43
;;;;;;;;83.78;48.99;-0.03;-0.41
;;;;;;;;83.8;48.93;-0.05;-0.76
;;;;;;;;83.82;48.81;-0.06;-0.66
;;;;;;;;83.84;48.67;-0.07;-0.43
;;;;;;;;83.86;48.52;-0.08;-0.43
;;;;;;;;83.88;48.35;-0.09;-0.43
;;;;;;;;83.9;48.16;-0.1;-0.43
;;;;;;;;83.92;47.95;-0.11;-0.42
;;;;;;;;83.94;47.73;-0.12;-0.55
;;;;;;;;83.96;47.49;-0.13;-0.45
;;;;;;;;83.98;47.21;-0.13;-0.2
;;;;;;;;84;46.96;-0.14;-0.43
;;;;;;;;84.02;46.67;-0.15;-0.45
;;;;;;;;84.04;46.36;-0.15;-0.22
;;;;;;;;84.06;46.05;-0.16;-0.22
;;;;;;;;84.08;45.72;-0.16;-0.22
;;;;;;;;84.1;45.4;-0.17;-0.22
;;;;;;;;84.12;45.05;-0.17;-0.11
;;;;;;;;84.14;44.71;-0.17;-0.1
;;;;;;;;84.16;44.36;-0.18;-0.22
;;;;;;;;84.18;44;-0.18;-0.11
;;;;;;;;84.2;43.64;-0.18;-0.11
;;;;;;;;84.22;43.28;-0.18;-0.12
;;;;;;;;84.24;42.9;-0.19;0.11
;;;;;;;;84.26;42.54;-0.18;0.11
;;;;;;;;84.28;42.18;-0.18;1.6E-12
;;;;;;;;84.3;41.82;-0.18;-0.01
;;;;;;;;84.32;41.46;-0.18;0.21
;;;;;;;;84.34;41.09;-0.17;0.34
;;;;;;;;84.36;40.77;-0.17;0.000216
;;;;;;;;84.38;40.42;-0.17;-0.01
;;;;;;;;84.4;40.08;-0.17;0.22
;;;;;;;;84.42;39.75;-0.16;0.21
;;;;;;;;84.44;39.42;-0.16;0.32
;;;;;;;;84.46;39.11;-0.15;0.44
;;;;;;;;84.48;38.82;-0.14;0.33
;;;;;;;;84.5;38.54;-0.14;0.21
;;;;;;;;84.52;38.27;-0.13;0.32
;;;;;;;;84.54;38.01;-0.12;0.32
;;;;;;;;84.56;37.77;-0.12;0.31
;;;;;;;;84.58;37.52;-0.11;0.54
;;;;;;;;84.6;37.32;-0.1;0.44
;;;;;;;;84.62;37.13;-0.09;0.2
;;;;;;;;84.64;36.94;-0.09;0.42
;;;;;;;;84.66;36.76;-0.08;0.54
;;;;;;;;84.68;36.63;-0.07;0.43
;;;;;;;;84.7;36.49;-0.06;0.44
;;;;;;;;84.72;36.38;-0.05;0.32
;;;;;;;;84.74;36.28;-0.05;0.42
;;;;;;;;84.76;36.19;-0.03;0.55
;;;;;;;;84.78;36.14;-0.03;0.32
;;;;;;;;84.8;36.09;-0.02;0.42
;;;;;;;;84.82;36.05;-0.01;0.54
;;;;;;;;84.84;36.05;-0.000451;0.43
;;;;;;;;84.86;36.05;0.01;0.43
;;;;;;;;84.88;36.08;0.02;0.43
;;;;;;;;84.9;36.12;0.03;0.44
;;;;;;;;84.92;36.19;0.03;0.32
;;;;;;;;84.94;36.25;0.04;0.32
;;;;;;;;84.96;36.34;0.05;0.32
;;;;;;;;84.98;36.44;0.05;0.32
;;;;;;;;85;36.54;0.06;0.44
;;;;;;;;85.02;36.68;0.07;0.32
;;;;;;;;85.04;36.82;0.07;0.32
;;;;;;;;85.06;36.97;0.08;0.33
;;;;;;;;85.08;37.14;0.09;0.21
;;;;;;;;85.1;37.31;0.09;0.21
;;;;;;;;85.12;37.5;0.09;0.21
;;;;;;;;85.14;37.69;0.1;0.21
;;;;;;;;85.16;37.9;0.1;0.21
;;;;;;;;85.18;38.1;0.11;0.22
;;;;;;;;85.2;38.33;0.11;0.11
;;;;;;;;85.22;38.55;0.11;0.1
;;;;;;;;85.24;38.77;0.12;0.22
;;;;;;;;85.26;39.01;0.12;0.11
;;;;;;;;85.28;39.25;0.12;-2.14E-12
;;;;;;;;85.3;39.49;0.12;-2.14E-12
;;;;;;;;85.32;39.74;0.12;2.14E-12
;;;;;;;;85.34;39.98;0.12;-0.01
;;;;;;;;85.36;40.22;0.12;0.11
;;;;;;;;85.38;40.46;0.12;0.02
;;;;;;;;85.4;40.72;0.12;-0.34
;;;;;;;;85.42;40.94;0.11;-0.12
;;;;;;;;85.44;41.16;0.12;0.11
;;;;;;;;85.46;41.4;0.12;0.01
;;;;;;;;85.48;41.63;0.12;-0.09
;;;;;;;;85.5;41.87;0.11;-0.34
;;;;;;;;85.52;42.08;0.1;-0.11
;;;;;;;;85.54;42.28;0.11;0.02
;;;;;;;;85.56;42.51;0.1;-0.33
;;;;;;;;85.58;42.7;0.09;-0.22
;;;;;;;;85.6;42.89;0.09;-0.1
;;;;;;;;85.62;43.08;0.09;-0.21
;;;;;;;;85.64;43.25;0.09;-0.21
;;;;;;;;85.66;43.42;0.08;-0.21
;;;;;;;;85.68;43.57;0.08;-0.21
;;;;;;;;85.7;43.73;0.07;-0.32
;;;;;;;;85.72;43.87;0.06;-0.33
;;;;;;;;85.74;43.99;0.06;-0.21
;;;;;;;;85.76;44.11;0.06;-0.22
;;;;;;;;85.78;44.21;0.05;-0.1
;;;;;;;;85.8;44.32;0.05;-0.2
;;;;;;;;85.82;44.42;0.04;-0.44
;;;;;;;;85.84;44.49;0.03;-0.33
;;;;;;;;85.86;44.56;0.03;-0.21
;;;;;;;;85.88;44.61;0.03;-0.21
;;;;;;;;85.9;44.67;0.02;-0.21
;;;;;;;;85.92;44.7;0.02;-0.21
;;;;;;;;85.94;44.74;0.01;-0.21
;;;;;;;;85.96;44.75;0.01;-0.21
;;;;;;;;85.98;44.77;0;-0.32
;;;;;;;;86;44.77;0;-0.34
;;;;;;;;86.02;44.76;-0.01;-0.11
;;;;;;;;86.04;44.74;-0.01;-0.09
;;;;;;;;86.06;44.72;-0.01;-0.33
;;;;;;;;86.08;44.69;-0.02;-0.23
;;;;;;;;86.1;44.64;-0.02;0.01
;;;;;;;;86.12;44.6;-0.02;-0.21
;;;;;;;;86.14;44.55;-0.03;-0.34
;;;;;;;;86.16;44.48;-0.03;-0.11
;;;;;;;;86.18;44.41;-0.03;0.01
;;;;;;;;86.2;44.35;-0.03;-0.1
;;;;;;;;86.22;44.28;-0.04;-0.22
;;;;;;;;86.24;44.19;-0.04;-0.11
;;;;;;;;86.26;44.11;-0.04;0.01
;;;;;;;;86.28;44.02;-0.04;-0.11
;;;;;;;;86.3;43.94;-0.05;-0.11
;;;;;;;;86.32;43.83;-0.05;0.01
;;;;;;;;86.34;43.75;-0.05;-0.11
;;;;;;;;86.36;43.64;-0.05;-0.11
;;;;;;;;86.38;43.54;-0.05;4.24E-13
;;;;;;;;86.4;43.44;-0.05;-0.01
;;;;;;;;86.42;43.33;-0.05;0.11
;;;;;;;;86.44;43.23;-0.05;0.12
;;;;;;;;86.46;43.14;-0.05;-0.11
;;;;;;;;86.48;43.04;-0.05;-0.12
;;;;;;;;86.5;42.94;-0.05;0.11
;;;;;;;;86.52;42.83;-0.05;0.11
;;;;;;;;86.54;42.75;-0.05;-8.06E-13
;;;;;;;;86.56;42.64;-0.05;-8.4E-13
;;;;;;;;86.58;42.56;-0.05;-0.01
;;;;;;;;86.6;42.45;-0.05;0.11
;;;;;;;;86.62;42.37;-0.04;0.11
;;;;;;;;86.64;42.28;-0.04;0.11
;;;;;;;;86.66;42.2;-0.04;0.12
;;;;;;;;86.68;42.13;-0.04;-0.11
;;;;;;;;86.7;42.04;-0.04;-0.01
;;;;;;;;86.72;41.95;-0.04;0.22
;;;;;;;;86.74;41.89;-0.03;0.22
;;;;;;;;86.76;41.82;-0.03;0.12
;;;;;;;;86.78;41.77;-0.03;-0.11
;;;;;;;;86.8;41.7;-0.03;-0.01
;;;;;;;;86.82;41.63;-0.03;0.22
;;;;;;;;86.84;41.58;-0.03;0.11
;;;;;;;;86.86;41.52;-0.03;-0.01
;;;;;;;;86.88;41.47;-0.03;0.11
;;;;;;;;86.9;41.42;-0.02;0.11
;;;;;;;;86.92;41.39;-0.02;-3.47E-14
;;;;;;;;86.94;41.33;-0.02;-6.94E-14
;;;;;;;;86.96;41.3;-0.02;-0.01
;;;;;;;;86.98;41.25;-0.02;0.11
;;;;;;;;87;41.21;-0.02;0.11
;;;;;;;;87.02;41.18;-0.02;0.11
;;;;;;;;87.04;41.14;-0.01;0.12
;;;;;;;;87.06;41.13;-0.01;-0.11
;;;;;;;;87.08;41.09;-0.02;-0.01
;;;;;;;;87.1;41.06;-0.01;0.11
;;;;;;;;87.12;41.04;-0.01;4.52E-14
;;;;;;;;87.14;41.01;-0.01;0.01
;;;;;;;;87.16;40.99;-0.01;-0.11
;;;;;;;;87.18;40.96;-0.02;-0.01
;;;;;;;;87.2;40.92;-0.01;0.12
;;;;;;;;87.22;40.9;-0.01;-0.11
;;;;;;;;87.24;40.87;-0.02;-0.01
;;;;;;;;87.26;40.83;-0.01;0.11
;;;;;;;;87.28;40.82;-0.01;-1.49E-13
;;;;;;;;87.3;40.78;-0.01;0.01
;;;;;;;;87.32;40.77;-0.01;-0.11
;;;;;;;;87.34;40.73;-0.02;-0.11
;;;;;;;;87.36;40.7;-0.02;-1.18E-13
;;;;;;;;87.38;40.66;-0.02;0.01
;;;;;;;;87.4;40.63;-0.02;-0.11
;;;;;;;;87.42;40.6;-0.02;-0.12
;;;;;;;;87.44;40.54;-0.02;0.11
;;;;;;;;87.46;40.51;-0.02;0.11
;;;;;;;;87.48;40.47;-0.02;0.01
;;;;;;;;87.5;40.44;-0.02;-0.1
;;;;;;;;87.52;40.41;-0.02;-0.22
;;;;;;;;87.54;40.35;-0.03;-0.11
;;;;;;;;87.56;40.3;-0.03;-0.01
;;;;;;;;87.58;40.25;-0.03;0.11
;;;;;;;;87.6;40.2;-0.02;0.12
;;;;;;;;87.62;40.17;-0.02;-0.11
;;;;;;;;87.64;40.11;-0.03;-0.11
;;;;;;;;87.66;40.06;-0.03;0
;;;;;;;;87.68;40.01;-0.03;0
;;;;;;;;87.7;39.96;-0.03;1.95E-13
;;;;;;;;87.72;39.91;-0.03;-0.01
;;;;;;;;87.74;39.86;-0.03;0.11
;;;;;;;;87.76;39.8;-0.02;0.11
;;;;;;;;87.78;39.77;-0.02;3.47E-14
;;;;;;;;87.8;39.72;-0.02;4.17E-13
;;;;;;;;87.82;39.68;-0.02;-0.01
;;;;;;;;87.84;39.63;-0.02;0.11
;;;;;;;;87.86;39.6;-0.02;0.01
;;;;;;;;87.88;39.56;-0.02;-0.12
;;;;;;;;87.9;39.51;-0.02;0.1
;;;;;;;;87.92;39.48;-0.02;0.22
;;;;;;;;87.94;39.44;-0.01;0.22
;;;;;;;;87.96;39.42;-0.01;0.11
;;;;;;;;87.98;39.41;-0.01;-0.01
;;;;;;;;88;39.39;-0.01;0.1
;;;;;;;;88.02;39.37;0;0.22
;;;;;;;;88.04;39.37;0;0.11
;;;;;;;;88.06;39.37;0;-0.01
;;;;;;;;88.08;39.37;-0.000246;0.1
;;;;;;;;88.1;39.37;0;0.21
;;;;;;;;88.12;39.39;0.01;0.21
;;;;;;;;88.14;39.4;0.01;0.21
;;;;;;;;88.16;39.44;0.02;0.21
;;;;;;;;88.18;39.47;0.02;0.22
;;;;;;;;88.2;39.52;0.03;0.11
;;;;;;;;88.22;39.57;0.03;0.1
;;;;;;;;88.24;39.62;0.03;0.22
;;;;;;;;88.26;39.69;0.03;0.1
;;;;;;;;88.28;39.76;0.03;0.21
;;;;;;;;88.3;39.83;0.04;0.34
;;;;;;;;88.32;39.93;0.05;-0.01
;;;;;;;;88.34;40.02;0.04;0.09
;;;;;;;;88.36;40.1;0.05;0.44
;;;;;;;;88.38;40.22;0.06;0.23
;;;;;;;;88.4;40.34;0.06;-0.01
;;;;;;;;88.42;40.46;0.06;0.1
;;;;;;;;88.44;40.58;0.06;0.21
;;;;;;;;88.46;40.72;0.07;0.22
;;;;;;;;88.48;40.86;0.07;0.11
;;;;;;;;88.5;41.01;0.07;0.1
;;;;;;;;88.52;41.15;0.08;0.22
;;;;;;;;88.54;41.32;0.08;0.1
;;;;;;;;88.56;41.48;0.08;0.21
;;;;;;;;88.58;41.65;0.09;0.23
;;;;;;;;88.6;41.84;0.09;-0.11
;;;;;;;;88.62;42.01;0.09;-0.01
;;;;;;;;88.64;42.18;0.09;0.22
;;;;;;;;88.66;42.37;0.09;0.11
;;;;;;;;88.68;42.56;0.09;1.65E-12
;;;;;;;;88.7;42.75;0.09;1.71E-12
;;;;;;;;88.72;42.94;0.09;-8.75E-13
;;;;;;;;88.74;43.13;0.09;-8.05E-13
;;;;;;;;88.76;43.31;0.09;8.75E-13
;;;;;;;;88.78;43.5;0.09;0.01
;;;;;;;;88.8;43.69;0.09;-0.11
;;;;;;;;88.82;43.88;0.09;-0.11
;;;;;;;;88.84;44.05;0.09;0.01
;;;;;;;;88.86;44.24;0.09;-0.11
;;;;;;;;88.88;44.42;0.09;-0.11
;;;;;;;;88.9;44.59;0.09;-0.1
;;;;;;;;88.92;44.76;0.08;-0.22
;;;;;;;;88.94;44.92;0.08;-0.1
;;;;;;;;88.96;45.07;0.08;-0.21
;;;;;;;;88.98;45.23;0.07;-0.34
;;;;;;;;89;45.35;0.06;-0.11
;;;;;;;;89.02;45.49;0.06;-0.1
;;;;;;;;89.04;45.61;0.06;-0.21
;;;;;;;;89.06;45.73;0.06;-0.32
;;;;;;;;89.08;45.83;0.05;-0.32
;;;;;;;;89.1;45.92;0.04;-0.32
;;;;;;;;89.12;46.01;0.03;-0.44
;;;;;;;;89.14;46.06;0.03;-0.22
;;;;;;;;89.16;46.11;0.03;-0.09
;;;;;;;;89.18;46.16;0.02;-0.32
;;;;;;;;89.2;46.2;0.01;-0.43
;;;;;;;;89.22;46.22;0;-0.43
;;;;;;;;89.24;46.22;0;-0.44
;;;;;;;;89.26;46.2;-0.01;-0.33
;;;;;;;;89.28;46.17;-0.02;-0.21
;;;;;;;;89.3;46.13;-0.02;-0.32
;;;;;;;;89.32;46.08;-0.03;-0.44
;;;;;;;;89.34;46.02;-0.04;-0.32
;;;;;;;;89.36;45.93;-0.04;-0.31
;;;;;;;;89.38;45.85;-0.05;-0.54
;;;;;;;;89.4;45.73;-0.06;-0.44
;;;;;;;;89.42;45.59;-0.07;-0.22
;;;;;;;;89.44;45.45;-0.07;-0.21
;;;;;;;;89.46;45.3;-0.08;-0.32
;;;;;;;;89.48;45.15;-0.09;-0.44
;;;;;;;;89.5;44.96;-0.09;-0.32
;;;;;;;;89.52;44.77;-0.1;-0.32
;;;;;;;;89.54;44.56;-0.11;-0.33
;;;;;;;;89.56;44.34;-0.11;-0.21
;;;;;;;;89.58;44.12;-0.12;-0.32
;;;;;;;;89.6;43.88;-0.12;-0.34
;;;;;;;;89.62;43.62;-0.13;-0.1
;;;;;;;;89.64;43.36;-0.13;-0.21
;;;;;;;;89.66;43.1;-0.14;-0.34
;;;;;;;;89.68;42.81;-0.14;-0.11
;;;;;;;;89.7;42.54;-0.14;-0.1
;;;;;;;;89.72;42.24;-0.15;-0.22
;;;;;;;;89.74;41.95;-0.15;-0.11
;;;;;;;;89.76;41.64;-0.15;0.01
;;;;;;;;89.78;41.35;-0.15;-0.11
;;;;;;;;89.8;41.04;-0.15;-0.11
;;;;;;;;89.82;40.73;-0.15;-0.11
;;;;;;;;89.84;40.42;-0.16;-0.12
;;;;;;;;89.86;40.09;-0.16;0.11
;;;;;;;;89.88;39.78;-0.15;0.11
;;;;;;;;89.9;39.47;-0.16;0.11
;;;;;;;;89.92;39.16;-0.15;0.11
;;;;;;;;89.94;38.87;-0.15;-0.01
;;;;;;;;89.96;38.56;-0.15;0.21
;;;;;;;;89.98;38.27;-0.14;0.33
;;;;;;;;90;37.99;-0.14;0.11
;;;;;;;;90.02;37.72;-0.14;0.1
;;;;;;;;90.04;37.44;-0.13;0.32
;;;;;;;;90.06;37.18;-0.12;0.33
;;;;;;;;90.08;36.94;-0.12;0.21
;;;;;;;;90.1;36.7;-0.12;0.32
;;;;;;;;90.12;36.47;-0.11;0.32
;;;;;;;;90.14;36.27;-0.1;0.32
;;;;;;;;90.16;36.06;-0.1;0.44
;;;;;;;;90.18;35.89;-0.09;0.32
;;;;;;;;90.2;35.72;-0.08;0.42
;;;;;;;;90.22;35.56;-0.07;0.55
;;;;;;;;90.24;35.44;-0.06;0.32
;;;;;;;;90.26;35.32;-0.06;0.42
;;;;;;;;90.28;35.21;-0.04;0.66
;;;;;;;;90.3;35.14;-0.03;0.44
;;;;;;;;90.32;35.09;-0.03;0.31
;;;;;;;;90.34;35.04;-0.02;0.53
;;;;;;;;90.36;35.02;0;0.65
;;;;;;;;90.38;35.02;0.01;0.54
;;;;;;;;90.4;35.05;0.02;0.42
;;;;;;;;90.42;35.08;0.03;0.54
;;;;;;;;90.44;35.15;0.04;0.54
;;;;;;;;90.46;35.24;0.05;0.54
;;;;;;;;90.48;35.34;0.06;0.54
;;;;;;;;90.5;35.48;0.07;0.43
;;;;;;;;90.52;35.61;0.08;0.43
;;;;;;;;90.54;35.78;0.09;0.42
;;;;;;;;90.56;35.95;0.09;0.54
;;;;;;;;90.58;36.16;0.11;0.54
;;;;;;;;90.6;36.38;0.12;0.43
;;;;;;;;90.62;36.62;0.12;0.43
;;;;;;;;90.64;36.88;0.13;0.43
;;;;;;;;90.66;37.15;0.14;0.44
;;;;;;;;90.68;37.44;0.15;0.32
;;;;;;;;90.7;37.75;0.15;0.32
;;;;;;;;90.72;38.06;0.16;0.44
;;;;;;;;90.74;38.41;0.17;0.33
;;;;;;;;90.76;38.75;0.18;0.21
;;;;;;;;90.78;39.11;0.18;0.21
;;;;;;;;90.8;39.47;0.18;0.32
;;;;;;;;90.82;39.85;0.19;0.34
;;;;;;;;90.84;40.24;0.2;0.01
;;;;;;;;90.86;40.64;0.19;-0.13
;;;;;;;;90.88;41.02;0.19;0.21
;;;;;;;;90.9;41.41;0.2;0.34
;;;;;;;;90.92;41.82;0.21;0.01
;;;;;;;;90.94;42.24;0.2;-0.11
;;;;;;;;90.96;42.63;0.2;-1.79E-12
;;;;;;;;90.98;43.04;0.2;1.76E-12
;;;;;;;;91;43.44;0.2;0.01
;;;;;;;;91.02;43.85;0.2;-0.21
;;;;;;;;91.04;44.25;0.19;-0.23
;;;;;;;;91.06;44.63;0.19;0.01
;;;;;;;;91.08;45.02;0.19;-0.2
;;;;;;;;91.1;45.4;0.19;-0.44
;;;;;;;;91.12;45.76;0.18;-0.34
;;;;;;;;91.14;46.11;0.17;-0.1
;;;;;;;;91.16;46.45;0.17;-0.2
;;;;;;;;91.18;46.8;0.16;-0.43
;;;;;;;;91.2;47.11;0.16;-0.43
;;;;;;;;91.22;47.42;0.15;-0.43
;;;;;;;;91.24;47.69;0.14;-0.43
;;;;;;;;91.26;47.97;0.13;-0.42
;;;;;;;;91.28;48.21;0.12;-0.54
;;;;;;;;91.3;48.46;0.11;-0.44
;;;;;;;;91.32;48.64;0.1;-0.29
;;;;;;;;91.34;48.87;0.1;-0.75
;;;;;;;;91.36;49.03;0.07;-0.77
;;;;;;;;91.38;49.17;0.07;-0.43
;;;;;;;;91.4;49.29;0.06;-0.41
;;;;;;;;91.42;49.39;0.05;-0.64
;;;;;;;;91.44;49.48;0.03;-0.77
;;;;;;;;91.46;49.52;0.02;-0.54
;;;;;;;;91.48;49.55;0.01;-0.53
;;;;;;;;91.5;49.55;0;-0.64
;;;;;;;;91.52;49.54;-0.02;-0.76
;;;;;;;;91.54;49.49;-0.03;-0.67
;;;;;;;;91.56;49.4;-0.04;-0.31
;;;;;;;;91.58;49.32;-0.05;-0.51
;;;;;;;;91.6;49.22;-0.06;-0.88
;;;;;;;;91.62;49.07;-0.08;-0.65
;;;;;;;;91.64;48.9;-0.09;-0.53
;;;;;;;;91.66;48.71;-0.1;-0.65
;;;;;;;;91.68;48.49;-0.12;-0.55
;;;;;;;;91.7;48.25;-0.12;-0.43
;;;;;;;;91.72;47.99;-0.13;-0.42
